embedding1,embedding2,label
"[1.4279180765151978, 0.6788978576660156, 1.4750909805297852, -2.2734203338623047, 1.519858956336975, -2.543114423751831, 3.210315704345703, -3.766416072845459, -1.3996583223342896, -0.2775324583053589, -0.8398661613464355, 0.4558704197406769, 1.0345988273620605, -3.160465717315674, 2.8390583992004395, -0.281002938747406, -1.4857052564620972]","[-1.7958394289016724, 0.4108864367008209, -1.267367959022522, -2.0146875381469727, 1.157097339630127, -1.0443922281265259, 2.1010427474975586, -2.708726167678833, -0.7863478064537048, -1.7323546409606934, 0.1209573820233345, 2.004307508468628, -0.9337632060050964, -2.593999147415161, 2.0684735774993896, -2.3347771167755127, -1.9475069046020508]",0
"[0.904423177242279, 0.2027260810136795, 0.6512494087219238, -1.425255537033081, -0.45249369740486145, -3.5356273651123047, 1.1607836484909058, -3.190458059310913, -1.3694461584091187, -1.4850783348083496, -1.221293568611145, 2.8488364219665527, -1.7330535650253296, -2.563176393508911, 2.5913267135620117, -1.8245844841003418, -2.0217089653015137]","[0.263074666261673, -0.05883133038878441, -0.9609043598175049, -0.4062406122684479, -0.33867502212524414, -1.8443657159805298, 2.0249807834625244, -0.39420393109321594, -0.8973338603973389, -0.01885240525007248, 0.0980471670627594, 1.2916477918624878, -1.1520907878875732, -1.9676971435546875, 2.1924996376037598, -1.6810698509216309, -2.007211446762085]",1
"[0.904423177242279, 0.2027260810136795, 0.6512494087219238, -1.425255537033081, -0.45249369740486145, -3.5356273651123047, 1.1607836484909058, -3.190458059310913, -1.3694461584091187, -1.4850783348083496, -1.221293568611145, 2.8488364219665527, -1.7330535650253296, -2.563176393508911, 2.5913267135620117, -1.8245844841003418, -2.0217089653015137]","[1.1943739652633667, 0.006346528884023428, 1.2623546123504639, -0.7475681304931641, 0.7078497409820557, -2.5817887783050537, 1.3829991817474365, -1.4095405340194702, -1.5535300970077515, 0.9545691013336182, -1.3437602519989014, -1.3577513694763184, -1.0836327075958252, -2.417973041534424, 2.400736093521118, -1.7330749034881592, -1.4597259759902954]",0
"[-1.2110224962234497, -0.5334702134132385, 2.1768593788146973, 0.1410229504108429, 1.2536020278930664, -0.1501833200454712, 2.185004472732544, -1.4420006275177002, -1.7634572982788086, 2.17649245262146, -1.922856092453003, 0.9618921279907227, -3.185993194580078, -3.165364980697632, 1.762609601020813, -1.8013423681259155, -1.913399338722229]","[-0.6577914357185364, -0.662086546421051, 0.6462186574935913, -0.9872792959213257, 0.8098137974739075, -1.5704079866409302, 1.6291543245315552, -0.8348946571350098, -1.208950161933899, -0.6274076104164124, -0.13270381093025208, 0.7051687836647034, -2.15836763381958, -2.297607183456421, 1.922101616859436, -1.2268600463867188, -2.1724891662597656]",1
"[-1.2110224962234497, -0.5334702134132385, 2.1768593788146973, 0.1410229504108429, 1.2536020278930664, -0.1501833200454712, 2.185004472732544, -1.4420006275177002, -1.7634572982788086, 2.17649245262146, -1.922856092453003, 0.9618921279907227, -3.185993194580078, -3.165364980697632, 1.762609601020813, -1.8013423681259155, -1.913399338722229]","[-1.1551953554153442, 0.03117082081735134, 1.2340682744979858, -1.0060967206954956, -0.10354692488908768, -0.5128465890884399, 2.189483404159546, -1.460957407951355, 0.9640448093414307, 0.9245508909225464, -1.381541132926941, 2.2929012775421143, -1.999088168144226, -2.1111562252044678, 1.3639459609985352, -1.6312073469161987, -2.1415998935699463]",0
"[-0.7949333786964417, -0.23331747949123383, 0.11604081094264984, 0.45465022325515747, 0.2714485824108124, -0.4104132056236267, 2.394563674926758, 0.09663015604019165, -0.4670476019382477, -0.8240661025047302, -1.8644120693206787, 0.9742753505706787, -0.14805370569229126, -2.5717363357543945, 2.3753774166107178, -2.286367416381836, -0.8199904561042786]","[-1.9685968160629272, 0.49949130415916443, 0.7355084419250488, -0.24865156412124634, 0.9867888689041138, -0.2256503701210022, 2.2127621173858643, -0.6411251425743103, 0.6346924901008606, -0.2016756236553192, -0.9398908615112305, 0.9890760779380798, -1.3652762174606323, -2.4843623638153076, 1.9967807531356812, -1.6438673734664917, -0.6171797513961792]",1
"[-0.7949333786964417, -0.23331747949123383, 0.11604081094264984, 0.45465022325515747, 0.2714485824108124, -0.4104132056236267, 2.394563674926758, 0.09663015604019165, -0.4670476019382477, -0.8240661025047302, -1.8644120693206787, 0.9742753505706787, -0.14805370569229126, -2.5717363357543945, 2.3753774166107178, -2.286367416381836, -0.8199904561042786]","[0.263074666261673, -0.05883133038878441, -0.9609043598175049, -0.4062406122684479, -0.33867502212524414, -1.8443657159805298, 2.0249807834625244, -0.39420393109321594, -0.8973338603973389, -0.01885240525007248, 0.0980471670627594, 1.2916477918624878, -1.1520907878875732, -1.9676971435546875, 2.1924996376037598, -1.6810698509216309, -2.007211446762085]",0
"[1.5205268859863281, -0.2307560294866562, 2.867666721343994, -2.2744293212890625, -0.25720545649528503, -3.0150649547576904, 1.603026032447815, -3.574259042739868, -2.8613014221191406, -2.0228257179260254, -2.366861343383789, 1.3799564838409424, 0.5996840596199036, -3.3136656284332275, 2.965736150741577, -0.18389633297920227, -1.406453013420105]","[1.0327409505844116, -1.5750930309295654, -0.2596713602542877, -1.763281226158142, 0.3034615218639374, -1.9331310987472534, 2.2922356128692627, -2.4702537059783936, -1.601984977722168, -0.8421034216880798, -1.0199822187423706, 0.8339139819145203, 1.900882363319397, -2.497241258621216, 2.035076856613159, -1.1916524171829224, -0.9269945621490479]",1
"[1.5205268859863281, -0.2307560294866562, 2.867666721343994, -2.2744293212890625, -0.25720545649528503, -3.0150649547576904, 1.603026032447815, -3.574259042739868, -2.8613014221191406, -2.0228257179260254, -2.366861343383789, 1.3799564838409424, 0.5996840596199036, -3.3136656284332275, 2.965736150741577, -0.18389633297920227, -1.406453013420105]","[1.4693326950073242, 0.052956994622945786, 0.9789670705795288, -1.6466108560562134, 0.37825241684913635, -2.2391726970672607, 1.2073659896850586, -2.4930260181427, -0.8318119049072266, -1.122098684310913, -2.183061361312866, 1.4249132871627808, -0.40326184034347534, -2.309476137161255, 1.831257700920105, -0.4278062582015991, -0.2775513231754303]",0
"[-0.12892572581768036, 0.37260231375694275, -0.04781321436166763, -2.5910074710845947, 1.1637037992477417, -2.3530404567718506, 1.1465333700180054, -1.8588067293167114, -1.6111091375350952, 0.06459233909845352, -0.8190731406211853, 0.5090587139129639, -0.7818213105201721, -2.645271062850952, 2.20013165473938, -2.568009614944458, -0.7842006087303162]","[0.21872670948505402, 0.5375955700874329, 0.7801452875137329, -0.634698212146759, 0.11454292386770248, -1.6972168684005737, 1.8899710178375244, -1.19125497341156, -1.1853746175765991, -0.7089044451713562, -0.9821600317955017, -1.3383277654647827, 0.7033911943435669, -2.6096785068511963, 1.846475601196289, -2.1504271030426025, 0.29314664006233215]",1
"[-0.12892572581768036, 0.37260231375694275, -0.04781321436166763, -2.5910074710845947, 1.1637037992477417, -2.3530404567718506, 1.1465333700180054, -1.8588067293167114, -1.6111091375350952, 0.06459233909845352, -0.8190731406211853, 0.5090587139129639, -0.7818213105201721, -2.645271062850952, 2.20013165473938, -2.568009614944458, -0.7842006087303162]","[1.6305631399154663, -0.4019186198711395, 1.3441792726516724, -1.5220801830291748, 0.8396117091178894, -1.8349889516830444, 1.851348638534546, -2.9528751373291016, -0.5007962584495544, -2.066441297531128, -1.5350008010864258, -0.08056291937828064, 0.8962847590446472, -2.9164788722991943, 1.7456437349319458, -0.9924429059028625, 0.6475390195846558]",0
"[-2.2282772064208984, -1.1372478008270264, 1.2861254215240479, 0.0068918438628315926, 2.409851551055908, -1.2984999418258667, 2.900003433227539, -0.08519169688224792, 1.1625508069992065, -1.1007640361785889, -1.9285706281661987, 0.3256267309188843, -1.2920012474060059, -2.8277177810668945, 0.6241245269775391, -3.236757516860962, -1.400321364402771]","[-0.39206254482269287, 0.41325411200523376, 0.6646702289581299, -0.4598952829837799, 1.2324583530426025, -1.6850188970565796, 1.1115299463272095, -1.8680890798568726, -0.6933014392852783, -1.5511474609375, -1.6357638835906982, 1.4714552164077759, -1.6800578832626343, -2.513420343399048, 1.616951584815979, -1.9741114377975464, -0.6210236549377441]",1
"[-2.2282772064208984, -1.1372478008270264, 1.2861254215240479, 0.0068918438628315926, 2.409851551055908, -1.2984999418258667, 2.900003433227539, -0.08519169688224792, 1.1625508069992065, -1.1007640361785889, -1.9285706281661987, 0.3256267309188843, -1.2920012474060059, -2.8277177810668945, 0.6241245269775391, -3.236757516860962, -1.400321364402771]","[1.6305631399154663, -0.4019186198711395, 1.3441792726516724, -1.5220801830291748, 0.8396117091178894, -1.8349889516830444, 1.851348638534546, -2.9528751373291016, -0.5007962584495544, -2.066441297531128, -1.5350008010864258, -0.08056291937828064, 0.8962847590446472, -2.9164788722991943, 1.7456437349319458, -0.9924429059028625, 0.6475390195846558]",0
"[-0.4105111062526703, -0.19697582721710205, 0.6878824830055237, -0.147230863571167, 1.2444937229156494, -0.9984797239303589, 0.9555065631866455, -1.4780197143554688, -1.4332998991012573, -1.1052396297454834, -1.137023687362671, 0.4880412817001343, -1.0483146905899048, -2.1960361003875732, 1.458695650100708, -1.6125524044036865, -0.29185357689857483]","[-1.2229589223861694, -1.1184971332550049, -0.41254574060440063, 1.1709579229354858, -0.8233755230903625, -1.339424967765808, 2.4272451400756836, 0.6097403764724731, 0.10146132856607437, -0.6615114212036133, -0.3587093651294708, -0.9598833322525024, -1.1043998003005981, -1.7229747772216797, 1.0299303531646729, -1.3668365478515625, -1.370217204093933]",1
"[-0.4105111062526703, -0.19697582721710205, 0.6878824830055237, -0.147230863571167, 1.2444937229156494, -0.9984797239303589, 0.9555065631866455, -1.4780197143554688, -1.4332998991012573, -1.1052396297454834, -1.137023687362671, 0.4880412817001343, -1.0483146905899048, -2.1960361003875732, 1.458695650100708, -1.6125524044036865, -0.29185357689857483]","[0.9099720120429993, -1.1880714893341064, 0.41816288232803345, -0.8394291400909424, 0.49421030282974243, -1.8209288120269775, 1.598502516746521, -0.8526150584220886, -2.617741584777832, 0.193121075630188, -1.0639499425888062, 0.1822289377450943, -1.2002677917480469, -2.3342068195343018, 1.7237682342529297, -2.069159746170044, -1.4672646522521973]",0
"[-1.4398561716079712, 0.18752600252628326, 0.3319353759288788, -0.9685118794441223, 0.9294998645782471, -0.9744029641151428, 2.460800886154175, 0.5275302529335022, 0.2913810610771179, -1.3838210105895996, -1.5570884943008423, -0.7042517066001892, -3.099513053894043, -2.641719102859497, 0.45501503348350525, -3.08263897895813, -0.6812681555747986]","[0.005067296326160431, 0.8052219748497009, 0.9435070753097534, -0.8464910984039307, 1.5968053340911865, -0.3478424549102783, 1.7321271896362305, -1.9232450723648071, 0.34475448727607727, -1.1304559707641602, -1.5498687028884888, 1.3712292909622192, -1.0633183717727661, -2.4391391277313232, 1.7007651329040527, -1.562994122505188, -0.7712627649307251]",1
"[-1.4398561716079712, 0.18752600252628326, 0.3319353759288788, -0.9685118794441223, 0.9294998645782471, -0.9744029641151428, 2.460800886154175, 0.5275302529335022, 0.2913810610771179, -1.3838210105895996, -1.5570884943008423, -0.7042517066001892, -3.099513053894043, -2.641719102859497, 0.45501503348350525, -3.08263897895813, -0.6812681555747986]","[1.7992494106292725, 0.6370472311973572, 1.4336732625961304, -2.6267752647399902, -0.28785964846611023, -2.6222760677337646, 2.1037659645080566, -3.043426990509033, -0.29865506291389465, -1.3829059600830078, -1.2935748100280762, -0.37061673402786255, 0.7287925481796265, -2.7502224445343018, 1.7932171821594238, -0.8751991987228394, -0.9292011857032776]",0
"[-0.1041688621044159, -1.3969767093658447, 1.3139780759811401, -0.7101110219955444, 0.3316649794578552, -1.817448377609253, 2.787837266921997, -0.8121041059494019, 1.6306787729263306, -0.8314250111579895, -1.8280222415924072, 2.5182993412017822, -3.1159462928771973, -2.300435781478882, 1.5201531648635864, -0.7077065706253052, -2.209935426712036]","[-0.1493775099515915, 0.2356986701488495, -0.30677860975265503, -0.1305686980485916, 1.0158336162567139, -1.7577447891235352, 1.6670199632644653, -0.21468061208724976, -0.38419726490974426, -0.26805731654167175, -1.4645805358886719, 0.3130587339401245, -1.6217025518417358, -1.896178960800171, 1.1778638362884521, -1.7877130508422852, -1.9442909955978394]",1
"[-0.1041688621044159, -1.3969767093658447, 1.3139780759811401, -0.7101110219955444, 0.3316649794578552, -1.817448377609253, 2.787837266921997, -0.8121041059494019, 1.6306787729263306, -0.8314250111579895, -1.8280222415924072, 2.5182993412017822, -3.1159462928771973, -2.300435781478882, 1.5201531648635864, -0.7077065706253052, -2.209935426712036]","[1.8621296882629395, 0.42364832758903503, 1.136996865272522, -2.7280197143554688, -0.6093733310699463, -2.4322030544281006, 2.4699747562408447, -2.30507230758667, -2.106776237487793, -1.4923675060272217, -0.4596528708934784, 1.0269546508789062, -1.39688241481781, -2.9626002311706543, 1.9730621576309204, -1.92360258102417, -1.882699966430664]",0
"[1.9052411317825317, -1.9397156238555908, 0.3689351975917816, -2.893385410308838, -0.20645996928215027, -2.863354206085205, 2.148390054702759, -2.733761787414551, -2.4837093353271484, -1.9357924461364746, -0.8467375636100769, 1.3704652786254883, 0.46935054659843445, -2.8598201274871826, 2.160008430480957, -1.1813764572143555, -2.266132116317749]","[-0.3903597891330719, -1.068616271018982, -0.3392728269100189, -1.0539473295211792, 0.00673836562782526, -1.4975488185882568, 2.4392404556274414, 0.43552830815315247, 0.17516744136810303, -0.6027164459228516, -0.09762177616357803, 1.5472345352172852, -1.3211181163787842, -2.2676501274108887, 1.9166756868362427, -2.1469480991363525, -1.645931363105774]",1
"[1.9052411317825317, -1.9397156238555908, 0.3689351975917816, -2.893385410308838, -0.20645996928215027, -2.863354206085205, 2.148390054702759, -2.733761787414551, -2.4837093353271484, -1.9357924461364746, -0.8467375636100769, 1.3704652786254883, 0.46935054659843445, -2.8598201274871826, 2.160008430480957, -1.1813764572143555, -2.266132116317749]","[0.6413078308105469, 0.41454508900642395, 0.0008038205560296774, -1.207682490348816, -0.2762567698955536, -1.95297372341156, 1.2553176879882812, -1.2737464904785156, -1.7601078748703003, -0.7369159460067749, -1.673031210899353, -1.1514254808425903, 0.4489850401878357, -2.395688056945801, 1.5932881832122803, -2.0967304706573486, 0.11379236727952957]",0
"[1.719398856163025, -0.024087360128760338, 0.9309277534484863, -1.7030271291732788, 0.41197115182876587, -2.9746832847595215, 2.605180025100708, -3.498133420944214, -0.9724089503288269, -2.7148239612579346, -1.1999369859695435, 0.023927802219986916, 1.1653014421463013, -3.051302433013916, 2.034062623977661, -1.174981951713562, -3.714934825897217]","[0.9962764382362366, 0.30782654881477356, 0.9733335375785828, -1.8241556882858276, -0.04818996414542198, -2.912574291229248, 1.842388391494751, -1.344396710395813, -0.23363307118415833, -1.2810295820236206, -0.47253406047821045, 0.062093108892440796, -0.8604040741920471, -2.447910785675049, 2.426621675491333, -0.7172119617462158, -1.5192440748214722]",1
"[1.719398856163025, -0.024087360128760338, 0.9309277534484863, -1.7030271291732788, 0.41197115182876587, -2.9746832847595215, 2.605180025100708, -3.498133420944214, -0.9724089503288269, -2.7148239612579346, -1.1999369859695435, 0.023927802219986916, 1.1653014421463013, -3.051302433013916, 2.034062623977661, -1.174981951713562, -3.714934825897217]","[1.4201679229736328, -0.5019576549530029, 1.3161303997039795, -2.3042874336242676, 0.20839792490005493, -1.8691447973251343, 1.412739634513855, -3.145765542984009, -1.0886932611465454, -2.846662998199463, -2.159705638885498, 0.8975683450698853, 0.5373095870018005, -2.9101722240448, 1.885154366493225, -1.854346513748169, -1.2539483308792114]",0
