embedding1,embedding2,label
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-2.8443381786346436, 0.6339355111122131, 0.41856881976127625, 1.0857261419296265, 1.4688225984573364, -0.10271750390529633, 1.4294377565383911, -0.831123411655426, -0.5127707123756409, -0.7674182057380676, -1.284800410270691, 0.7314506769180298, -0.8055933713912964, -2.33439040184021, 2.019078254699707, -1.8477578163146973, -1.6736493110656738]",1
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-1.4558018445968628, -0.017985600978136063, 0.8376118540763855, -0.5422066450119019, 0.36759713292121887, -0.7398813962936401, 1.5464905500411987, -2.141968250274658, -1.2203956842422485, -1.5867950916290283, -1.1231008768081665, 1.5404967069625854, -0.4909246563911438, -2.397160530090332, 1.725765347480774, -1.0410761833190918, -0.5561094880104065]",1
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-2.642812728881836, 1.3228412866592407, 0.10371469706296921, -1.0375038385391235, -0.03783119469881058, -0.10662582516670227, 2.046518325805664, -2.22906494140625, -1.4310640096664429, -1.8282314538955688, -0.17406222224235535, 0.8527419567108154, -0.8892636895179749, -2.6466479301452637, 1.604357123374939, -2.2694814205169678, -1.9090945720672607]",1
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-1.7749037742614746, -0.362142413854599, -0.09624496847391129, -0.2674114406108856, 1.692155122756958, -1.4970623254776, 1.6979657411575317, -2.0515220165252686, -2.8139357566833496, -1.983198642730713, -0.8878710865974426, 2.4737799167633057, -1.7316818237304688, -2.8202598094940186, 2.413515329360962, -2.4165425300598145, -1.6207802295684814]",1
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-2.497009515762329, 1.1777870655059814, 0.300911009311676, -0.3016626834869385, 0.9475122690200806, -0.6971091032028198, 1.8612991571426392, -1.7613823413848877, -0.3505859673023224, -0.597628653049469, 0.5029657483100891, 0.41353344917297363, -0.31723928451538086, -2.1127965450286865, 2.067291498184204, -1.4492218494415283, -1.6533663272857666]",1
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[1.3649128675460815, -0.9948980212211609, 1.0507056713104248, -2.062549352645874, 0.29872751235961914, -2.84124493598938, 1.777508020401001, -2.76625657081604, -0.9833438992500305, -2.0122604370117188, -0.7620651125907898, -0.04261127486824989, 0.8643728494644165, -2.276834011077881, 2.0253214836120605, 0.5203649997711182, -1.1611520051956177]",0
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-0.6560057997703552, -0.4994949996471405, 0.2760597765445709, 0.10103502869606018, 0.7205690741539001, -1.9756674766540527, 2.1400537490844727, -0.9336712956428528, -1.3240113258361816, 0.5061888694763184, -0.2630517780780792, 0.8376408219337463, -0.5633255243301392, -2.2879536151885986, 2.323723793029785, -2.494899034500122, -2.223745346069336]",0
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-1.8201168775558472, 0.5128182768821716, 0.2297275811433792, -0.7428121566772461, 1.4564690589904785, -1.3031139373779297, 1.3772231340408325, -1.429256796836853, -0.28793853521347046, -0.8120728731155396, -0.7176384329795837, 2.3129007816314697, -1.1844637393951416, -2.2653868198394775, 1.7195547819137573, -1.9649291038513184, -1.575690746307373]",0
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[-3.239844560623169, -0.06303159892559052, 0.45440423488616943, 0.552239179611206, 1.2559378147125244, -1.2790402173995972, 1.7496973276138306, -1.2894970178604126, -0.7914073467254639, -1.781754732131958, -0.5023443698883057, 0.8710864782333374, -1.2633693218231201, -2.4872992038726807, 2.0368704795837402, -2.7400810718536377, -1.788503885269165]",0
"[-1.5876328945159912, 1.7170664072036743, 0.3327828347682953, -1.1821486949920654, 3.0269486904144287, -0.2645995020866394, 1.9059929847717285, -1.2963908910751343, -1.058591604232788, -0.9303094744682312, -0.8297554850578308, -0.6637593507766724, -0.008776973932981491, -3.221069574356079, 2.2700092792510986, -3.101707696914673, -1.0112704038619995]","[1.3117488622665405, 0.6887872815132141, 0.9290396571159363, -1.9011250734329224, -0.6915474534034729, -2.434206008911133, 1.7300678491592407, -2.59941029548645, -1.543994665145874, -0.06382843852043152, -0.7094665169715881, 1.2248578071594238, -0.030871490016579628, -2.4689414501190186, 2.325894832611084, -1.636145830154419, -1.7435169219970703]",0
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[-2.8443381786346436, 0.6339355111122131, 0.41856881976127625, 1.0857261419296265, 1.4688225984573364, -0.10271750390529633, 1.4294377565383911, -0.831123411655426, -0.5127707123756409, -0.7674182057380676, -1.284800410270691, 0.7314506769180298, -0.8055933713912964, -2.33439040184021, 2.019078254699707, -1.8477578163146973, -1.6736493110656738]",1
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[-1.4558018445968628, -0.017985600978136063, 0.8376118540763855, -0.5422066450119019, 0.36759713292121887, -0.7398813962936401, 1.5464905500411987, -2.141968250274658, -1.2203956842422485, -1.5867950916290283, -1.1231008768081665, 1.5404967069625854, -0.4909246563911438, -2.397160530090332, 1.725765347480774, -1.0410761833190918, -0.5561094880104065]",1
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[-2.642812728881836, 1.3228412866592407, 0.10371469706296921, -1.0375038385391235, -0.03783119469881058, -0.10662582516670227, 2.046518325805664, -2.22906494140625, -1.4310640096664429, -1.8282314538955688, -0.17406222224235535, 0.8527419567108154, -0.8892636895179749, -2.6466479301452637, 1.604357123374939, -2.2694814205169678, -1.9090945720672607]",1
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[-1.7749037742614746, -0.362142413854599, -0.09624496847391129, -0.2674114406108856, 1.692155122756958, -1.4970623254776, 1.6979657411575317, -2.0515220165252686, -2.8139357566833496, -1.983198642730713, -0.8878710865974426, 2.4737799167633057, -1.7316818237304688, -2.8202598094940186, 2.413515329360962, -2.4165425300598145, -1.6207802295684814]",1
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[-2.497009515762329, 1.1777870655059814, 0.300911009311676, -0.3016626834869385, 0.9475122690200806, -0.6971091032028198, 1.8612991571426392, -1.7613823413848877, -0.3505859673023224, -0.597628653049469, 0.5029657483100891, 0.41353344917297363, -0.31723928451538086, -2.1127965450286865, 2.067291498184204, -1.4492218494415283, -1.6533663272857666]",1
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[0.06596220284700394, -0.35136494040489197, 0.31931689381599426, 0.4345824420452118, 0.6990346312522888, -1.0367200374603271, 1.3673423528671265, -1.1829638481140137, -1.3320515155792236, -0.3199180066585541, -0.9171637892723083, 0.3531261384487152, -0.8019395470619202, -1.8056514263153076, 1.4291917085647583, -1.1179962158203125, -0.8929660320281982]",0
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[0.2685306668281555, 0.04622936621308327, 1.3018454313278198, -2.4573051929473877, -0.09918905049562454, -2.0756900310516357, 1.6665312051773071, -2.8308680057525635, 0.10569067299365997, -0.9486188292503357, -0.39030301570892334, 1.052480936050415, 0.49760323762893677, -2.366472005844116, 2.175588846206665, -0.4515886902809143, -1.3680421113967896]",0
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[-0.1985796093940735, 0.40323278307914734, 0.4622141122817993, -0.6883019208908081, 0.17721766233444214, -2.253375291824341, 0.4909221827983856, -2.066688299179077, -1.8173844814300537, 0.07385922968387604, -0.9874756932258606, 0.8137993216514587, 0.4519079625606537, -2.200408697128296, 3.079331159591675, -1.649782419204712, -1.1454460620880127]",0
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[1.2430497407913208, -1.019516110420227, -0.5385847091674805, -1.5071161985397339, -0.3239072561264038, -1.9334625005722046, 1.8118122816085815, -1.1850250959396362, -1.3735196590423584, -1.2098735570907593, -0.62697833776474, 0.8853431940078735, -0.22006447613239288, -2.261441469192505, 1.7644892930984497, -2.2538833618164062, -1.1972168684005737]",0
"[-0.5574015974998474, -0.3993002474308014, 1.3009346723556519, 0.029625805094838142, 2.065150260925293, -1.2059345245361328, 1.521538496017456, -1.658371090888977, -1.345798134803772, 0.06467979401350021, -1.4246008396148682, 0.8939536213874817, -2.3860151767730713, -2.404520034790039, 2.2296993732452393, -1.3486332893371582, -1.1649742126464844]","[0.7632407546043396, -0.4914398789405823, 0.8114233613014221, -2.214362144470215, 0.6676399111747742, -2.665506362915039, 1.9025272130966187, -2.8920748233795166, -0.5727985501289368, -1.146080493927002, -0.7143468260765076, 1.9972319602966309, -0.41533827781677246, -2.4054508209228516, 2.4608547687530518, -0.4595105051994324, -1.3066431283950806]",0
"[-2.513012647628784, -0.028638355433940887, -0.16115324199199677, 0.1166900247335434, 0.8336361050605774, -1.6548421382904053, 2.5966012477874756, 0.7027602791786194, 0.1819443553686142, -0.4569304883480072, -0.8379774689674377, 0.0779329165816307, 0.048375558108091354, -2.4843342304229736, 1.6561239957809448, -2.542762041091919, -1.7222774028778076]","[-0.4474638104438782, 0.6948226690292358, 1.3433189392089844, -0.10930930078029633, 0.2668552100658417, -1.7313318252563477, 2.4168753623962402, -1.5821305513381958, -0.47200384736061096, -0.8410030007362366, -2.012712001800537, 1.2261290550231934, -1.1150590181350708, -2.6503655910491943, 2.0466434955596924, -2.6146774291992188, -1.9631776809692383]",1
"[-2.513012647628784, -0.028638355433940887, -0.16115324199199677, 0.1166900247335434, 0.8336361050605774, -1.6548421382904053, 2.5966012477874756, 0.7027602791786194, 0.1819443553686142, -0.4569304883480072, -0.8379774689674377, 0.0779329165816307, 0.048375558108091354, -2.4843342304229736, 1.6561239957809448, -2.542762041091919, -1.7222774028778076]","[-0.8240354657173157, 0.8561679720878601, 1.5807589292526245, 0.3840751349925995, 0.5379704236984253, -1.1328396797180176, 2.6184427738189697, -0.5753541588783264, 0.7465867400169373, -0.2678680717945099, -1.8153786659240723, -0.2722398042678833, -2.1612164974212646, -2.413821220397949, 1.611236810684204, -1.9268147945404053, -1.8148150444030762]",1
"[-2.513012647628784, -0.028638355433940887, -0.16115324199199677, 0.1166900247335434, 0.8336361050605774, -1.6548421382904053, 2.5966012477874756, 0.7027602791786194, 0.1819443553686142, -0.4569304883480072, -0.8379774689674377, 0.0779329165816307, 0.048375558108091354, -2.4843342304229736, 1.6561239957809448, -2.542762041091919, -1.7222774028778076]","[0.09905969351530075, -0.4273989498615265, 0.25297626852989197, -0.6790808439254761, 0.35645321011543274, -1.7521202564239502, 1.9867593050003052, -0.7101069092750549, -0.33416882157325745, -0.396720826625824, -0.3026210069656372, -0.04010780528187752, 0.16553914546966553, -2.0100724697113037, 2.005504608154297, -1.3247520923614502, -1.035190224647522]",1
